date,agent_id,queue,talk_time_sec,hold_time_sec,acw_time_sec,aht_sec
2024-01-07,A010,Retention,565,80,82,728
2024-01-25,A103,Support,490,37,103,630
2024-02-25,A015,Retention,498,40,67,607
2024-01-03,A105,Support,419,60,52,531
2024-03-19,A054,Retention,487,78,104,670
2024-03-03,A099,Support,403,42,117,563
2024-02-22,A061,Retention,561,29,54,646
2024-02-05,A071,Support,422,57,64,544
2024-01-12,A055,Retention,539,68,61,668
2024-02-20,A019,Support,424,37,70,531
2024-03-08,A011,Retention,546,37,72,656
2024-02-09,A002,Support,411,78,96,586
2024-02-06,A080,Support,371,75,114,561
2024-02-27,A044,Retention,559,49,123,732
2024-01-27,A042,Retention,541,61,82,684
2024-02-21,A068,Support,496,39,112,647
2024-03-06,A021,Retention,557,60,137,755
2024-01-12,A017,Support,512,84,91,688
2024-01-31,A011,Support,336,62,108,506
2024-03-23,A085,Retention,537,26,101,665
2024-02-13,A008,Support,355,83,96,535
2024-02-18,A079,Support,499,53,84,637
2024-02-27,A076,Support,518,64,120,703
2024-03-18,A029,Support,371,87,79,538
2024-03-28,A120,Support,510,68,89,668
2024-01-22,A021,Support,366,47,90,505
2024-01-02,A084,Retention,488,38,83,610
2024-01-17,A091,Support,545,87,132,765
2024-01-10,A008,Support,355,92,95,543
2024-01-06,A011,Support,428,31,106,566
2024-03-27,A064,Support,373,53,75,502
2024-02-28,A042,Support,419,64,81,565
2024-01-02,A024,Retention,458,63,114,636
2024-01-16,A062,Support,479,72,67,619
2024-02-15,A066,Retention,591,60,58,710
2024-03-15,A105,Support,367,68,134,569
2024-03-24,A059,Support,464,65,70,601
2024-01-16,A016,Support,455,76,112,644
2024-02-25,A082,Retention,595,40,61,698
2024-03-15,A011,Retention,530,57,54,642
2024-01-05,A019,Retention,482,46,53,583
2024-03-11,A110,Support,477,30,93,602
2024-03-27,A016,Support,478,20,95,594
2024-02-04,A014,Support,380,96,45,522
2024-01-13,A057,Support,415,105,139,659
2024-02-26,A026,Retention,576,69,120,766
2024-01-27,A082,Support,378,52,84,516
2024-02-08,A056,Support,360,55,70,487
2024-02-16,A084,Support,405,77,126,609
2024-03-12,A049,Support,574,35,122,732
2024-01-10,A095,Support,410,18,91,520
2024-03-09,A068,Support,474,45,122,643
2024-03-21,A116,Retention,545,78,53,677
2024-03-23,A106,Support,455,32,112,600
2024-01-11,A011,Retention,606,40,104,751
2024-03-03,A102,Retention,535,81,110,727
2024-02-29,A033,Support,292,82,46,421
2024-03-26,A010,Support,409,53,58,520
2024-01-03,A103,Support,425,77,30,534
2024-03-17,A020,Retention,430,28,89,547
2024-03-17,A041,Retention,527,48,131,708
2024-02-03,A024,Support,491,40,92,624
2024-01-27,A033,Support,423,78,117,620
2024-01-25,A071,Retention,524,73,123,720
2024-01-11,A083,Support,376,35,77,489
2024-01-23,A064,Retention,584,96,129,809
2024-01-08,A117,Retention,539,79,105,724
2024-01-12,A108,Retention,584,69,76,730
2024-03-21,A073,Retention,551,72,74,698
2024-02-27,A089,Retention,570,70,59,700
2024-03-25,A066,Retention,529,27,110,667
2024-03-29,A008,Support,384,39,68,492
2024-03-29,A116,Retention,643,38,98,781
2024-01-06,A018,Retention,684,75,91,851
2024-01-02,A110,Retention,415,77,64,557
2024-01-07,A023,Retention,524,67,126,717
2024-03-14,A106,Retention,538,44,71,654
2024-02-18,A093,Support,562,72,111,746
2024-02-29,A027,Retention,502,69,125,697
2024-03-27,A092,Support,403,27,128,559
2024-03-29,A024,Support,449,44,124,617
2024-03-04,A095,Support,427,66,90,584
2024-02-13,A084,Retention,610,75,52,738
2024-01-12,A103,Support,385,45,124,555
2024-02-29,A111,Support,398,41,98,538
2024-01-01,A063,Support,447,60,94,602
2024-03-02,A052,Retention,501,97,92,691
2024-02-18,A100,Support,337,33,105,476
2024-03-03,A055,Support,398,100,77,577
2024-01-30,A033,Support,492,45,87,625
2024-03-27,A072,Support,347,67,95,510
2024-03-13,A109,Retention,476,85,85,647
2024-03-08,A006,Retention,542,49,90,682
2024-02-24,A036,Retention,564,55,61,682
2024-02-27,A064,Retention,621,19,122,763
2024-01-06,A081,Retention,535,24,107,667
2024-02-21,A100,Retention,549,38,76,664
2024-01-22,A003,Retention,571,46,85,703
2024-01-16,A088,Retention,562,45,138,746
2024-03-12,A017,Support,414,47,107,569
2024-01-16,A084,Support,504,35,125,665
2024-03-08,A110,Support,342,83,72,499
2024-02-09,A040,Retention,466,26,101,594
2024-01-27,A106,Retention,595,84,178,858
2024-03-20,A109,Retention,586,57,97,742
2024-01-03,A072,Retention,477,90,135,704
2024-02-14,A058,Retention,483,43,118,645
2024-01-01,A036,Retention,447,42,66,556
2024-01-18,A036,Support,424,64,121,611
2024-03-29,A010,Support,509,21,76,606
2024-03-06,A106,Retention,581,58,98,737
2024-03-30,A101,Support,462,37,88,588
2024-03-10,A033,Retention,546,78,124,749
2024-03-14,A039,Retention,536,80,69,686
2024-01-16,A111,Retention,490,78,126,695
2024-03-25,A076,Retention,473,72,109,655
2024-03-21,A071,Support,326,75,75,477
2024-03-23,A032,Retention,352,91,54,498
2024-02-13,A109,Retention,476,48,124,649
2024-02-29,A002,Support,517,37,101,656
2024-03-29,A078,Support,459,71,40,571
2024-02-19,A117,Retention,518,42,106,668
2024-03-15,A021,Retention,507,49,73,630
2024-03-21,A118,Support,430,42,140,613
2024-01-12,A007,Retention,398,87,75,561
2024-03-18,A084,Support,503,39,78,622
2024-01-19,A056,Retention,597,98,56,751
2024-03-24,A059,Retention,596,46,92,736
2024-03-07,A013,Retention,556,62,129,749
2024-02-10,A022,Retention,550,67,89,707
2024-02-04,A014,Support,351,46,119,517
2024-02-14,A010,Support,412,60,124,597
2024-02-03,A007,Support,383,69,85,539
2024-03-29,A055,Support,505,70,89,665
2024-03-21,A004,Retention,559,64,59,682
2024-02-20,A088,Retention,555,37,79,672
2024-01-06,A101,Support,475,60,51,586
2024-01-13,A065,Support,519,37,64,621
2024-03-03,A031,Support,481,59,137,679
2024-03-17,A026,Support,471,55,68,596
2024-03-16,A035,Support,472,69,59,601
2024-01-12,A057,Retention,536,70,35,642
2024-03-17,A084,Retention,447,33,103,584
2024-02-23,A039,Support,395,63,142,601
2024-03-01,A112,Retention,445,49,115,610
2024-02-18,A078,Support,456,55,84,595
2024-01-25,A038,Retention,513,80,46,640
2024-03-18,A028,Retention,607,27,111,746
2024-01-04,A103,Retention,513,56,47,617
2024-03-12,A064,Support,383,49,16,448
2024-01-11,A058,Support,475,95,101,672
2024-03-12,A050,Retention,581,78,116,775
2024-02-12,A100,Retention,567,62,66,696
2024-03-15,A039,Support,391,76,84,552
2024-03-17,A062,Retention,503,89,117,711
2024-03-17,A045,Support,424,73,7,505
2024-01-08,A029,Retention,509,20,87,617
2024-02-14,A032,Retention,520,66,86,673
2024-03-07,A039,Support,354,102,163,621
2024-03-17,A042,Retention,621,26,102,750
2024-03-26,A059,Retention,545,19,74,638
2024-03-18,A039,Retention,516,79,129,724
2024-03-10,A051,Support,397,35,118,551
2024-02-10,A051,Support,415,33,54,503
2024-02-21,A063,Support,361,39,79,480
2024-02-16,A074,Retention,574,34,69,678
2024-01-12,A056,Support,434,43,143,621
2024-03-12,A105,Retention,496,56,115,667
2024-03-01,A018,Retention,520,52,80,652
2024-02-08,A079,Support,433,70,129,632
2024-01-16,A015,Support,413,100,105,619
2024-03-10,A087,Retention,637,33,94,765
2024-02-18,A112,Retention,589,47,87,725
2024-03-24,A014,Retention,513,74,77,665
2024-03-24,A004,Retention,501,22,161,685
2024-02-19,A084,Retention,533,46,117,697
2024-01-17,A120,Support,426,51,51,528
2024-01-10,A049,Support,348,35,51,435
2024-03-13,A118,Retention,452,71,97,621
2024-03-03,A050,Retention,559,48,108,717
2024-01-01,A016,Retention,526,66,141,734
2024-02-11,A050,Support,370,66,18,455
2024-02-02,A057,Retention,507,70,130,709
2024-03-19,A068,Support,487,54,103,644
2024-02-18,A009,Support,465,98,94,658
2024-02-06,A098,Support,378,56,102,537
2024-01-12,A032,Support,480,30,90,601
2024-02-27,A116,Support,516,54,115,686
2024-01-30,A086,Retention,525,55,109,690
2024-01-16,A089,Support,424,79,69,572
2024-03-02,A078,Support,369,98,100,568
2024-02-24,A043,Support,382,64,139,586
2024-03-02,A113,Support,331,66,94,491
2024-01-04,A108,Support,439,44,20,504
2024-03-26,A116,Retention,570,31,144,747
2024-02-23,A066,Support,488,66,100,656
2024-01-23,A049,Support,428,60,93,582
2024-01-02,A110,Retention,613,46,61,721
2024-02-10,A065,Retention,445,76,62,584
2024-03-16,A033,Retention,544,50,82,677
2024-02-16,A036,Retention,567,60,127,755
2024-03-16,A055,Retention,463,43,143,650
2024-02-20,A092,Retention,624,70,69,763
2024-02-10,A055,Retention,512,63,93,669
2024-02-23,A038,Retention,566,88,106,761
2024-03-27,A082,Support,335,28,55,418
2024-03-19,A032,Support,507,52,134,694
2024-03-04,A058,Support,414,81,40,536
2024-03-28,A027,Retention,566,79,87,734
2024-02-14,A099,Support,345,44,101,491
2024-02-18,A006,Retention,582,51,78,711
2024-01-04,A021,Retention,483,43,71,598
2024-01-05,A120,Support,419,64,116,600
2024-02-09,A075,Support,439,32,53,525
2024-02-25,A120,Support,422,51,98,572
2024-03-06,A015,Support,332,64,121,518
2024-03-24,A043,Retention,492,77,53,623
2024-03-24,A013,Retention,367,68,87,523
2024-03-15,A017,Retention,460,65,88,615
2024-03-13,A117,Retention,514,49,95,659
2024-01-24,A009,Retention,506,71,87,664
2024-02-19,A117,Support,485,48,73,607
2024-03-21,A011,Support,417,46,132,596
2024-03-12,A063,Retention,582,103,68,754
2024-03-09,A028,Support,436,101,93,632
2024-03-13,A015,Retention,445,48,64,559
2024-03-26,A021,Retention,444,95,92,632
2024-03-23,A007,Retention,424,24,86,535
2024-03-24,A066,Retention,495,36,52,585
2024-01-15,A071,Support,348,61,99,509
2024-01-06,A088,Support,422,32,142,597
2024-01-25,A095,Support,395,68,95,559
2024-02-22,A071,Retention,598,53,73,726
2024-02-24,A001,Retention,482,49,51,582
2024-03-06,A023,Support,331,55,97,484
2024-02-03,A105,Retention,582,59,89,730
2024-01-16,A062,Retention,564,51,120,737
2024-02-21,A052,Support,420,39,56,517
2024-01-08,A048,Support,440,59,101,600
2024-02-10,A120,Support,450,72,133,656
2024-01-14,A067,Support,441,70,76,588
2024-01-01,A018,Support,434,64,121,620
2024-02-20,A109,Support,484,79,137,700
2024-03-08,A112,Support,314,56,106,477
2024-01-03,A027,Support,416,71,45,533
2024-03-16,A074,Retention,653,38,98,790
2024-01-09,A078,Support,370,99,97,566
2024-02-27,A103,Retention,494,57,129,681
2024-01-02,A029,Support,369,27,78,476
2024-03-11,A104,Support,487,37,69,594
2024-01-16,A049,Retention,547,49,41,637
2024-02-04,A055,Support,434,70,69,574
2024-02-15,A070,Retention,518,75,133,727
2024-01-11,A057,Support,498,65,75,639
2024-03-18,A077,Retention,583,81,63,728
2024-01-29,A021,Support,426,104,124,654
2024-03-23,A075,Support,466,90,75,633
2024-01-12,A088,Retention,568,38,52,658
2024-03-13,A013,Support,451,49,62,563
2024-02-01,A057,Retention,447,40,54,543
2024-03-20,A112,Retention,550,70,91,712
2024-03-30,A068,Support,415,80,94,590
2024-03-06,A074,Support,457,78,109,644
2024-02-10,A082,Support,462,57,99,619
2024-03-24,A014,Support,483,70,77,631
2024-03-01,A071,Support,414,31,75,521
2024-01-29,A016,Retention,447,63,60,571
2024-02-20,A016,Retention,453,76,152,682
2024-02-22,A030,Retention,537,72,119,729
2024-01-13,A068,Retention,529,72,133,735
2024-02-17,A087,Retention,486,43,91,621
2024-02-11,A084,Support,411,66,112,590
2024-02-26,A020,Retention,485,28,77,591
2024-03-26,A051,Support,462,73,65,601
2024-02-08,A094,Retention,534,52,122,709
2024-01-31,A029,Support,434,55,91,580
2024-03-23,A073,Retention,539,66,81,688
2024-03-17,A067,Retention,536,47,36,620
2024-01-29,A071,Retention,492,65,34,592
2024-02-03,A085,Support,435,64,93,592
2024-02-04,A014,Support,445,29,108,583
2024-02-10,A038,Support,463,52,76,593
2024-03-27,A054,Support,396,31,100,528
2024-01-31,A023,Support,402,81,99,583
2024-01-16,A066,Retention,449,42,131,622
2024-01-28,A062,Retention,532,52,101,685
2024-01-30,A077,Support,382,34,42,458
2024-03-06,A094,Support,422,49,98,571
2024-02-01,A113,Support,366,87,91,545
2024-01-01,A089,Retention,428,78,127,634
2024-01-17,A002,Retention,493,72,99,665
2024-02-19,A076,Retention,502,84,66,653
2024-03-17,A104,Support,443,119,56,618
2024-03-21,A010,Retention,469,63,56,589
2024-01-22,A049,Support,429,72,99,601
2024-01-15,A118,Support,375,83,62,521
2024-02-09,A097,Retention,536,56,66,660
2024-03-21,A061,Support,396,59,59,515
2024-01-04,A097,Support,484,84,73,643
2024-01-31,A042,Support,409,86,39,536
2024-02-25,A053,Support,431,41,95,567
2024-03-21,A111,Retention,475,51,128,654
2024-02-27,A080,Retention,662,56,65,783
2024-03-23,A101,Support,499,86,85,671
2024-02-04,A028,Retention,594,66,100,761
2024-02-17,A041,Support,444,63,129,637
2024-01-25,A119,Support,475,21,78,574
2024-01-27,A061,Retention,422,40,111,575
2024-02-17,A042,Retention,606,91,86,784
2024-03-17,A007,Retention,431,48,99,578
2024-01-17,A082,Support,423,64,14,502
2024-02-09,A060,Retention,455,56,124,637
2024-01-18,A051,Retention,581,96,101,779
2024-01-22,A073,Retention,447,99,110,657
2024-01-16,A050,Support,427,81,121,630
2024-03-15,A119,Retention,373,53,95,522
2024-03-30,A026,Retention,528,64,41,635
2024-01-21,A023,Support,355,66,102,524
2024-03-27,A028,Support,422,45,103,571
2024-03-16,A105,Retention,483,37,104,625
2024-02-04,A025,Support,442,85,144,672
2024-02-18,A019,Retention,422,31,105,559
2024-02-06,A095,Retention,462,28,100,591
2024-01-27,A101,Support,356,64,72,493
2024-01-17,A108,Retention,572,54,57,684
2024-01-31,A019,Support,457,46,104,608
2024-02-22,A058,Retention,415,68,93,577
2024-02-16,A060,Retention,593,72,148,813
2024-03-03,A020,Support,398,55,97,551
2024-02-09,A013,Retention,417,70,120,608
2024-03-13,A025,Support,343,60,64,468
2024-02-18,A061,Support,438,42,34,514
2024-03-01,A039,Retention,577,60,117,755
2024-01-11,A082,Retention,496,48,93,639
2024-03-04,A100,Retention,502,72,123,697
2024-02-16,A044,Retention,513,68,89,671
2024-01-03,A072,Support,240,51,172,465
2024-03-17,A040,Support,496,78,138,713
2024-01-05,A037,Support,379,74,102,556
2024-03-08,A019,Support,416,49,94,560
2024-02-13,A016,Retention,635,53,79,769
2024-03-26,A117,Retention,515,24,103,643
2024-02-05,A020,Support,500,75,83,659
2024-02-10,A041,Retention,408,44,108,561
2024-01-01,A082,Support,373,38,117,529
2024-03-05,A081,Support,426,82,38,547
2024-01-01,A040,Retention,490,87,22,601
2024-03-16,A001,Support,414,54,92,561
2024-03-22,A013,Support,383,75,143,602
2024-02-04,A026,Retention,668,39,115,823
2024-03-08,A020,Support,396,73,84,554
2024-01-30,A068,Support,428,50,91,569
2024-03-04,A066,Retention,436,73,109,620
2024-01-01,A092,Retention,489,51,74,615
2024-01-20,A076,Retention,600,27,56,684
2024-03-06,A092,Retention,623,48,124,796
2024-03-27,A074,Support,325,56,142,524
2024-02-23,A038,Support,371,43,139,555
2024-03-20,A084,Support,492,53,34,580
2024-02-08,A024,Support,400,62,87,551
2024-01-05,A004,Retention,525,53,121,700
2024-03-07,A046,Retention,468,32,115,616
2024-01-21,A062,Support,489,92,113,695
2024-01-14,A006,Retention,521,42,33,597
2024-01-01,A088,Support,442,35,80,558
2024-01-27,A085,Support,534,64,73,672
2024-01-15,A113,Retention,722,53,88,864
2024-01-03,A073,Support,410,55,98,563
2024-02-17,A035,Support,572,68,127,768
2024-03-16,A117,Retention,478,61,64,605
2024-03-30,A069,Support,401,28,73,503
2024-03-25,A100,Support,378,29,103,511
2024-03-27,A035,Support,387,95,98,581
2024-02-06,A020,Support,429,56,93,579
2024-02-08,A119,Support,478,40,122,640
2024-03-13,A079,Support,465,59,43,567
2024-03-09,A062,Retention,479,83,92,656
2024-01-09,A022,Retention,564,48,85,697
2024-02-18,A099,Retention,530,76,124,731
2024-03-30,A049,Retention,583,65,92,742
2024-03-11,A066,Support,507,55,97,660
2024-01-26,A097,Support,453,55,82,591
2024-01-14,A074,Retention,424,49,125,599
2024-02-01,A110,Support,407,94,134,636
2024-02-29,A027,Support,416,93,111,621
2024-02-01,A035,Support,317,44,117,480
2024-02-01,A028,Support,534,51,114,701
2024-03-02,A102,Support,463,71,104,638
2024-02-29,A021,Support,463,65,130,659
2024-02-26,A011,Support,438,58,76,572
2024-01-21,A111,Support,502,66,106,674
2024-02-16,A113,Retention,515,79,66,661
2024-02-16,A038,Support,385,54,169,610
2024-02-13,A105,Support,532,62,71,666
2024-03-01,A005,Support,426,60,81,567
2024-01-30,A034,Support,478,66,76,621
2024-01-24,A040,Retention,510,102,112,725
2024-02-28,A094,Retention,474,72,64,610
2024-03-14,A029,Support,411,75,57,545
2024-02-08,A017,Support,560,59,88,708
2024-01-21,A082,Support,447,67,113,628
2024-01-17,A071,Retention,494,54,93,643
2024-03-18,A003,Support,439,79,62,582
2024-03-01,A108,Support,409,41,153,604
2024-03-25,A065,Support,386,29,98,513
2024-02-27,A115,Support,442,54,96,593
2024-01-23,A047,Support,469,51,97,618
2024-03-16,A101,Support,470,76,86,634
2024-01-02,A050,Support,428,58,102,589
2024-01-09,A110,Retention,543,35,96,675
2024-03-19,A093,Retention,368,60,35,464
2024-02-17,A067,Retention,446,54,120,622
2024-02-09,A027,Support,370,50,50,470
2024-03-18,A038,Support,362,75,46,484
2024-03-25,A077,Support,479,12,62,554
2024-01-07,A053,Support,360,37,102,500
2024-02-23,A117,Retention,491,31,93,617
2024-03-23,A008,Retention,447,72,126,646
2024-03-25,A074,Retention,507,70,98,676
2024-03-05,A022,Support,431,71,100,603
2024-01-16,A024,Support,401,87,44,533
2024-01-03,A041,Support,328,29,38,396
2024-02-06,A089,Retention,520,51,48,621
2024-03-03,A045,Retention,387,20,83,492
2024-01-23,A029,Retention,570,42,94,708
2024-03-01,A047,Retention,488,52,118,660
2024-03-28,A109,Retention,647,62,70,780
2024-03-21,A120,Retention,550,46,115,712
2024-01-10,A109,Retention,542,56,118,717
2024-02-21,A094,Support,461,105,82,648
2024-01-17,A013,Retention,612,78,74,764
2024-03-02,A080,Support,497,68,90,657
2024-01-13,A028,Retention,641,73,81,797
2024-01-13,A120,Retention,598,42,131,772
2024-02-10,A077,Support,368,93,28,490
2024-02-27,A099,Support,507,64,123,695
2024-03-06,A046,Retention,553,67,86,707
2024-03-05,A019,Retention,518,69,70,658
2024-01-18,A119,Retention,438,36,67,542
2024-02-08,A075,Support,405,51,127,584
2024-02-22,A048,Support,373,74,92,541
2024-01-20,A107,Support,442,50,140,632
2024-03-15,A077,Support,388,55,119,563
2024-01-06,A065,Retention,460,54,63,578
2024-03-15,A055,Support,400,35,81,517
2024-03-26,A078,Support,474,25,123,623
2024-02-26,A086,Retention,536,54,82,673
2024-03-11,A042,Retention,547,38,84,670
2024-01-14,A051,Retention,365,93,104,563
2024-03-15,A024,Support,372,48,91,513
2024-01-18,A048,Support,451,52,87,591
2024-02-26,A096,Support,475,55,112,644
2024-02-02,A018,Support,420,55,52,528
2024-03-23,A014,Support,417,59,89,566
2024-03-20,A043,Retention,460,54,112,627
2024-03-06,A084,Retention,468,89,93,651
2024-01-06,A053,Retention,555,62,117,734
2024-01-27,A013,Retention,636,53,47,736
2024-01-30,A072,Support,485,83,80,649
2024-03-14,A106,Retention,646,74,78,799
2024-03-03,A042,Support,479,47,95,622
2024-03-01,A009,Support,362,47,40,451
2024-02-04,A106,Retention,442,28,73,544
2024-03-13,A055,Support,435,37,96,569
2024-01-05,A023,Support,415,64,114,594
2024-01-21,A020,Support,537,58,125,722
2024-03-07,A010,Retention,460,71,61,593
2024-03-12,A038,Retention,616,83,130,830
2024-01-28,A060,Retention,468,35,94,598
2024-01-18,A117,Retention,535,73,100,708
2024-01-29,A005,Retention,464,54,70,589
2024-03-02,A097,Support,450,53,115,619
2024-01-09,A115,Support,380,89,78,547
2024-02-01,A081,Support,372,80,88,541
2024-01-24,A030,Retention,547,31,108,687
2024-03-27,A050,Support,366,52,77,497
2024-03-24,A097,Support,487,66,118,672
2024-03-27,A082,Support,273,42,126,442
2024-02-12,A105,Support,400,105,97,603
2024-01-13,A031,Support,427,99,69,597
2024-01-19,A064,Support,419,61,131,611
2024-01-03,A099,Retention,531,60,85,677
2024-02-07,A020,Retention,559,58,88,706
2024-03-17,A060,Retention,591,100,105,798
2024-03-01,A037,Retention,450,74,67,591
2024-03-18,A103,Support,488,95,67,650
2024-03-24,A075,Retention,519,68,89,677
2024-01-24,A111,Support,430,71,114,616
2024-02-13,A029,Retention,401,50,62,514
2024-02-27,A013,Support,328,33,101,463
2024-01-19,A034,Retention,564,81,30,676
2024-03-19,A049,Retention,597,68,62,728
2024-01-19,A092,Retention,497,58,93,650
2024-03-16,A005,Support,383,52,95,530
