date,call_id,queue,csat_score,resolution_flag
2024-01-17,C000754,Support,4,True
2024-02-28,C000755,Retention,3,False
2024-02-11,C000756,Support,5,True
2024-01-20,C000757,Support,4,True
2024-02-29,C000758,Retention,4,True
2024-03-05,C000759,Retention,5,True
2024-02-28,C000760,Retention,4,True
2024-03-30,C000761,Retention,3,False
2024-01-16,C000762,Support,4,True
2024-02-05,C000763,Retention,4,True
2024-01-01,C000764,Retention,4,True
2024-03-26,C000765,Support,3,False
2024-03-28,C000766,Support,4,True
2024-02-17,C000767,Retention,3,False
2024-02-19,C000768,Support,4,True
2024-03-11,C000769,Retention,4,True
2024-03-21,C000770,Support,5,True
2024-01-14,C000771,Support,4,True
2024-01-13,C000772,Support,4,True
2024-01-08,C000773,Support,4,True
2024-01-28,C000774,Support,4,True
2024-02-13,C000775,Retention,4,True
2024-02-22,C000776,Retention,3,False
2024-01-23,C000777,Support,4,True
2024-02-05,C000778,Retention,2,False
2024-01-20,C000779,Retention,4,True
2024-02-07,C000780,Retention,3,False
2024-02-29,C000781,Retention,3,False
2024-01-01,C000782,Retention,4,True
2024-03-29,C000783,Retention,3,False
2024-01-20,C000784,Retention,4,True
2024-02-24,C000785,Retention,4,True
2024-01-12,C000786,Retention,4,True
2024-01-02,C000787,Support,5,True
2024-03-27,C000788,Support,4,True
2024-01-12,C000789,Support,3,False
2024-02-12,C000790,Retention,4,True
2024-01-02,C000791,Support,3,False
2024-01-24,C000792,Support,4,True
2024-03-29,C000793,Support,4,True
2024-03-16,C000794,Support,4,True
2024-01-12,C000795,Retention,4,True
2024-01-20,C000796,Retention,5,True
2024-03-07,C000797,Retention,4,True
2024-02-09,C000798,Retention,4,True
2024-01-10,C000799,Retention,3,False
2024-03-11,C000800,Retention,4,True
2024-01-05,C000801,Retention,4,True
2024-02-21,C000802,Support,4,True
2024-02-27,C000803,Retention,4,True
2024-01-05,C000804,Retention,4,True
2024-02-26,C000805,Retention,4,True
2024-01-03,C000806,Retention,4,True
2024-03-16,C000807,Support,4,True
2024-01-27,C000808,Retention,4,True
2024-01-30,C000809,Support,3,False
2024-03-06,C000810,Retention,4,True
2024-02-13,C000811,Retention,3,False
2024-02-24,C000812,Support,3,False
2024-03-19,C000813,Retention,4,True
2024-01-09,C000814,Support,5,True
2024-01-29,C000815,Support,3,False
2024-02-08,C000816,Support,4,True
2024-03-03,C000817,Support,4,True
2024-02-13,C000818,Support,4,True
2024-03-12,C000819,Support,4,True
2024-01-28,C000820,Support,3,False
2024-01-25,C000821,Support,4,True
2024-03-01,C000822,Support,4,True
2024-01-02,C000823,Support,4,True
2024-03-25,C000824,Retention,5,True
2024-01-19,C000825,Retention,4,True
2024-02-22,C000826,Retention,3,False
2024-03-19,C000827,Support,5,True
2024-01-30,C000828,Retention,4,True
2024-02-27,C000829,Retention,3,False
2024-03-11,C000830,Retention,3,False
2024-01-17,C000831,Retention,5,True
2024-02-14,C000832,Support,5,True
2024-02-19,C000833,Support,5,True
2024-01-03,C000834,Support,2,False
2024-02-05,C000835,Retention,3,False
2024-03-06,C000836,Support,4,True
2024-03-22,C000837,Retention,4,True
2024-02-22,C000838,Support,3,False
2024-01-27,C000839,Retention,5,True
2024-03-05,C000840,Retention,4,True
2024-03-14,C000841,Retention,4,True
2024-01-09,C000842,Support,4,True
2024-02-04,C000843,Retention,5,True
2024-02-19,C000844,Support,4,True
2024-03-25,C000845,Support,5,True
2024-02-08,C000846,Support,3,False
2024-01-04,C000847,Retention,4,True
2024-02-02,C000848,Retention,4,True
2024-02-25,C000849,Retention,4,True
2024-01-02,C000850,Support,4,True
2024-03-17,C000851,Support,5,True
2024-02-12,C000852,Support,4,True
2024-01-05,C000853,Support,4,True
2024-03-18,C000854,Support,4,True
2024-01-29,C000855,Retention,3,False
2024-02-13,C000856,Retention,3,False
2024-03-21,C000857,Support,5,True
2024-01-28,C000858,Support,4,True
2024-03-22,C000859,Support,4,True
2024-03-10,C000860,Support,4,True
2024-02-16,C000861,Support,4,True
2024-03-14,C000862,Retention,4,True
2024-01-15,C000863,Retention,5,True
2024-03-21,C000864,Retention,5,True
2024-02-12,C000865,Retention,4,True
2024-01-08,C000866,Support,4,True
2024-02-27,C000867,Support,5,True
2024-02-19,C000868,Support,4,True
2024-03-23,C000869,Retention,3,False
2024-02-25,C000870,Retention,4,True
2024-03-11,C000871,Retention,5,True
2024-03-23,C000872,Support,4,True
2024-03-12,C000873,Support,4,True
2024-01-17,C000874,Support,5,True
2024-03-28,C000875,Support,4,True
2024-03-08,C000876,Support,4,True
2024-03-26,C000877,Support,4,True
2024-01-04,C000878,Support,4,True
2024-01-10,C000879,Support,3,False
2024-02-19,C000880,Retention,5,True
2024-01-05,C000881,Support,3,False
2024-02-02,C000882,Support,4,True
2024-01-02,C000883,Support,4,True
2024-01-15,C000884,Support,4,True
2024-02-19,C000885,Retention,4,True
2024-03-24,C000886,Retention,4,True
2024-02-04,C000887,Support,4,True
2024-03-30,C000888,Support,5,True
2024-02-11,C000889,Support,5,True
2024-01-13,C000890,Support,4,True
2024-03-17,C000891,Support,4,True
2024-02-29,C000892,Support,5,True
2024-02-25,C000893,Retention,3,False
2024-01-06,C000894,Retention,4,True
2024-01-11,C000895,Support,3,False
2024-02-19,C000896,Support,4,True
2024-03-29,C000897,Retention,3,False
2024-03-21,C000898,Retention,4,True
2024-03-27,C000899,Support,4,True
2024-02-03,C000900,Support,4,True
2024-01-24,C000901,Retention,4,True
2024-03-15,C000902,Support,4,True
2024-02-23,C000903,Support,3,False
2024-03-20,C000904,Retention,4,True
2024-01-27,C000905,Support,4,True
2024-03-14,C000906,Retention,4,True
2024-02-06,C000907,Retention,4,True
2024-01-06,C000908,Support,4,True
2024-02-21,C000909,Support,4,True
2024-01-02,C000910,Retention,4,True
2024-02-27,C000911,Retention,4,True
2024-02-17,C000912,Support,3,False
2024-03-22,C000913,Support,4,True
2024-01-20,C000914,Support,4,True
2024-01-09,C000915,Retention,4,True
2024-02-04,C000916,Support,5,True
2024-01-15,C000917,Support,5,True
2024-01-09,C000918,Retention,4,True
2024-01-20,C000919,Support,5,True
2024-01-30,C000920,Retention,4,True
2024-02-10,C000921,Support,3,False
2024-01-26,C000922,Retention,4,True
2024-01-02,C000923,Retention,4,True
2024-01-18,C000924,Retention,4,True
2024-01-05,C000925,Support,5,True
2024-01-02,C000926,Retention,4,True
2024-03-27,C000927,Retention,4,True
2024-01-26,C000928,Support,5,True
2024-03-01,C000929,Retention,3,False
2024-02-07,C000930,Retention,3,False
2024-02-04,C000931,Retention,4,True
2024-01-06,C000932,Retention,4,True
2024-03-03,C000933,Support,3,False
2024-03-23,C000934,Retention,4,True
2024-01-01,C000935,Support,4,True
2024-02-27,C000936,Support,4,True
2024-02-19,C000937,Support,4,True
2024-02-02,C000938,Support,5,True
2024-02-16,C000939,Support,4,True
2024-02-20,C000940,Support,5,True
2024-03-21,C000941,Support,4,True
2024-02-21,C000942,Support,5,True
2024-02-25,C000943,Support,4,True
2024-01-04,C000944,Retention,3,False
2024-01-17,C000945,Retention,4,True
2024-01-11,C000946,Retention,3,False
2024-02-29,C000947,Retention,3,False
2024-02-04,C000948,Retention,4,True
2024-02-07,C000949,Support,4,True
2024-02-20,C000950,Support,4,True
2024-02-22,C000951,Retention,4,True
2024-01-30,C000952,Support,3,False
2024-03-12,C000953,Support,3,False
2024-01-30,C000954,Retention,4,True
2024-02-08,C000955,Retention,4,True
2024-01-28,C000956,Support,3,False
2024-02-06,C000957,Retention,4,True
2024-02-24,C000958,Support,3,False
2024-02-17,C000959,Support,5,True
2024-03-21,C000960,Support,4,True
2024-01-30,C000961,Retention,4,True
2024-01-18,C000962,Retention,5,True
2024-03-30,C000963,Retention,4,True
2024-01-14,C000964,Support,4,True
2024-02-17,C000965,Support,3,False
2024-03-21,C000966,Retention,3,False
2024-01-06,C000967,Support,4,True
2024-03-05,C000968,Support,4,True
2024-01-01,C000969,Support,4,True
2024-01-12,C000970,Retention,4,True
2024-03-21,C000971,Support,5,True
2024-03-19,C000972,Support,4,True
2024-01-07,C000973,Retention,3,False
2024-02-06,C000974,Support,5,True
2024-01-13,C000975,Retention,5,True
2024-03-19,C000976,Retention,4,True
2024-02-23,C000977,Support,4,True
2024-01-02,C000978,Support,4,True
2024-02-25,C000979,Retention,4,True
2024-01-21,C000980,Support,4,True
2024-03-12,C000981,Retention,4,True
2024-03-27,C000982,Support,3,False
2024-03-23,C000983,Retention,5,True
2024-03-05,C000984,Support,3,False
2024-03-06,C000985,Retention,4,True
2024-01-29,C000986,Support,4,True
2024-02-27,C000987,Support,3,False
2024-02-05,C000988,Retention,4,True
2024-03-09,C000989,Support,4,True
2024-01-16,C000990,Support,4,True
2024-01-12,C000991,Retention,4,True
2024-02-05,C000992,Support,5,True
2024-03-13,C000993,Retention,4,True
2024-03-21,C000994,Retention,5,True
2024-01-14,C000995,Retention,4,True
2024-01-15,C000996,Support,3,False
2024-01-21,C000997,Support,4,True
2024-01-22,C000998,Support,4,True
2024-02-22,C000999,Support,4,True
2024-01-02,C001000,Support,4,True
2024-03-07,C001001,Retention,5,True
2024-01-07,C001002,Support,4,True
2024-01-19,C001003,Retention,5,True
2024-01-05,C001004,Support,4,True
2024-01-29,C001005,Support,5,True
2024-02-10,C001006,Support,3,False
2024-02-17,C001007,Retention,3,False
2024-02-14,C001008,Retention,3,False
2024-03-07,C001009,Support,5,True
2024-03-25,C001010,Support,4,True
2024-02-11,C001011,Support,3,False
2024-02-29,C001012,Support,4,True
2024-03-25,C001013,Retention,4,True
2024-02-25,C001014,Retention,4,True
2024-01-19,C001015,Retention,2,False
2024-02-18,C001016,Support,4,True
2024-03-08,C001017,Support,4,True
2024-03-11,C001018,Retention,3,False
2024-03-08,C001019,Retention,5,True
2024-02-02,C001020,Retention,4,True
2024-03-21,C001021,Support,3,False
2024-03-10,C001022,Retention,3,False
2024-03-28,C001023,Support,4,True
2024-03-06,C001024,Retention,5,True
2024-01-14,C001025,Retention,3,False
2024-01-19,C001026,Support,4,True
2024-03-22,C001027,Support,4,True
2024-02-23,C001028,Retention,4,True
2024-03-16,C001029,Retention,4,True
2024-02-29,C001030,Retention,4,True
2024-02-15,C001031,Retention,3,False
2024-03-18,C001032,Support,4,True
2024-03-27,C001033,Support,3,False
2024-02-09,C001034,Retention,4,True
2024-02-13,C001035,Retention,4,True
2024-01-20,C001036,Retention,3,False
2024-01-11,C001037,Retention,4,True
2024-02-10,C001038,Retention,5,True
2024-02-09,C001039,Support,3,False
2024-02-21,C001040,Support,5,True
2024-03-03,C001041,Support,4,True
2024-02-19,C001042,Retention,5,True
2024-03-08,C001043,Retention,2,False
2024-01-23,C001044,Retention,4,True
2024-01-14,C001045,Support,3,False
2024-03-23,C001046,Retention,4,True
2024-01-25,C001047,Support,4,True
2024-01-12,C001048,Support,4,True
2024-01-07,C001049,Retention,4,True
2024-02-14,C001050,Retention,4,True
2024-02-07,C001051,Support,3,False
2024-03-03,C001052,Support,4,True
2024-03-08,C001053,Retention,5,True
2024-02-22,C001054,Support,4,True
2024-02-08,C001055,Retention,5,True
2024-03-16,C001056,Retention,3,False
2024-02-23,C001057,Retention,4,True
2024-02-14,C001058,Support,4,True
2024-01-01,C001059,Support,3,False
2024-02-16,C001060,Support,4,True
2024-03-28,C001061,Support,4,True
2024-01-13,C001062,Support,4,True
2024-02-29,C001063,Support,4,True
2024-03-30,C001064,Support,4,True
2024-02-25,C001065,Retention,3,False
2024-01-21,C001066,Support,4,True
2024-03-08,C001067,Support,4,True
2024-01-06,C001068,Support,4,True
2024-02-16,C001069,Support,4,True
2024-02-22,C001070,Retention,4,True
2024-01-20,C001071,Retention,5,True
2024-01-14,C001072,Support,4,True
2024-02-05,C001073,Support,4,True
2024-01-16,C001074,Support,4,True
2024-03-23,C001075,Support,4,True
2024-02-20,C001076,Support,4,True
2024-03-16,C001077,Support,4,True
2024-01-02,C001078,Support,4,True
2024-02-13,C001079,Support,4,True
2024-01-27,C001080,Support,4,True
2024-02-07,C001081,Support,3,False
2024-02-12,C001082,Support,4,True
2024-01-11,C001083,Retention,4,True
2024-02-29,C001084,Support,4,True
2024-03-01,C001085,Support,4,True
2024-02-13,C001086,Retention,5,True
2024-01-24,C001087,Support,4,True
2024-02-04,C001088,Support,4,True
2024-03-29,C001089,Retention,4,True
2024-01-04,C001090,Retention,4,True
2024-03-03,C001091,Retention,3,False
2024-02-24,C001092,Support,4,True
2024-03-01,C001093,Support,4,True
2024-01-04,C001094,Retention,4,True
2024-02-12,C001095,Retention,5,True
2024-01-18,C001096,Support,3,False
2024-02-20,C001097,Support,4,True
2024-03-08,C001098,Retention,3,False
2024-02-22,C001099,Support,4,True
2024-02-25,C001100,Support,4,True
2024-03-29,C001101,Retention,4,True
2024-03-28,C001102,Retention,5,True
2024-01-29,C001103,Retention,4,True
2024-01-07,C001104,Retention,4,True
2024-01-23,C001105,Retention,2,False
2024-02-16,C001106,Support,4,True
2024-02-13,C001107,Support,5,True
2024-02-22,C001108,Support,4,True
2024-03-20,C001109,Retention,3,False
2024-03-27,C001110,Support,5,True
2024-02-21,C001111,Retention,4,True
2024-01-13,C001112,Retention,4,True
2024-01-27,C001113,Retention,4,True
2024-03-18,C001114,Retention,4,True
2024-02-01,C001115,Retention,4,True
2024-03-29,C001116,Retention,3,False
2024-03-12,C001117,Support,4,True
2024-01-29,C001118,Retention,3,False
2024-03-29,C001119,Support,5,True
2024-02-17,C001120,Support,4,True
2024-02-02,C001121,Support,4,True
2024-02-14,C001122,Support,4,True
2024-02-10,C001123,Retention,3,False
2024-01-04,C001124,Retention,4,True
2024-02-09,C001125,Retention,3,False
2024-02-13,C001126,Retention,4,True
2024-01-14,C001127,Retention,3,False
2024-03-25,C001128,Support,4,True
2024-03-28,C001129,Support,3,False
2024-02-03,C001130,Retention,4,True
2024-03-22,C001131,Support,4,True
2024-02-02,C001132,Retention,4,True
2024-01-03,C001133,Retention,4,True
2024-02-07,C001134,Support,4,True
2024-02-09,C001135,Support,4,True
2024-03-20,C001136,Support,5,True
2024-01-25,C001137,Retention,3,False
2024-03-23,C001138,Retention,4,True
2024-03-02,C001139,Support,4,True
2024-01-17,C001140,Retention,2,False
2024-01-29,C001141,Support,5,True
2024-02-07,C001142,Retention,4,True
2024-02-24,C001143,Support,4,True
2024-01-05,C001144,Retention,3,False
2024-03-08,C001145,Support,4,True
2024-01-27,C001146,Support,4,True
2024-01-02,C001147,Retention,3,False
2024-03-26,C001148,Support,4,True
2024-03-18,C001149,Support,4,True
2024-02-15,C001150,Support,5,True
2024-01-30,C001151,Retention,5,True
2024-02-27,C001152,Support,5,True
2024-02-05,C001153,Support,4,True
2024-01-10,C001154,Support,3,False
2024-01-14,C001155,Support,3,False
2024-01-30,C001156,Retention,3,False
2024-02-28,C001157,Retention,4,True
2024-01-03,C001158,Retention,4,True
2024-03-12,C001159,Support,3,False
2024-02-09,C001160,Support,3,False
2024-01-03,C001161,Support,4,True
2024-01-12,C001162,Retention,4,True
2024-01-16,C001163,Support,5,True
2024-02-01,C001164,Retention,5,True
2024-02-25,C001165,Retention,4,True
2024-01-16,C001166,Support,3,False
2024-01-02,C001167,Retention,4,True
2024-03-15,C001168,Support,3,False
2024-03-25,C001169,Retention,4,True
2024-02-09,C001170,Retention,4,True
2024-02-05,C001171,Retention,4,True
2024-01-19,C001172,Retention,3,False
2024-03-24,C001173,Retention,4,True
2024-01-20,C001174,Retention,4,True
2024-03-09,C001175,Support,5,True
2024-01-11,C001176,Support,4,True
2024-01-05,C001177,Retention,4,True
2024-03-10,C001178,Support,4,True
2024-02-19,C001179,Support,5,True
2024-03-29,C001180,Retention,4,True
2024-02-13,C001181,Support,5,True
2024-03-16,C001182,Retention,3,False
2024-03-02,C001183,Support,4,True
2024-02-03,C001184,Retention,3,False
2024-01-13,C001185,Support,4,True
2024-03-22,C001186,Retention,4,True
2024-03-13,C001187,Retention,4,True
2024-03-29,C001188,Support,3,False
2024-02-09,C001189,Retention,5,True
2024-01-28,C001190,Support,4,True
2024-02-26,C001191,Retention,3,False
2024-02-09,C001192,Support,4,True
2024-01-31,C001193,Retention,4,True
2024-03-28,C001194,Support,3,False
2024-02-15,C001195,Retention,4,True
2024-01-17,C001196,Retention,4,True
2024-03-28,C001197,Retention,4,True
2024-03-10,C001198,Support,5,True
2024-03-18,C001199,Retention,5,True
2024-03-22,C001200,Retention,4,True
2024-03-28,C001201,Support,4,True
2024-02-10,C001202,Retention,2,False
2024-03-16,C001203,Support,5,True
2024-03-01,C001204,Support,4,True
2024-01-13,C001205,Support,4,True
2024-02-03,C001206,Retention,4,True
2024-01-20,C001207,Retention,4,True
2024-02-08,C001208,Support,4,True
2024-02-09,C001209,Support,4,True
2024-03-19,C001210,Support,4,True
2024-02-20,C001211,Retention,3,False
2024-02-27,C001212,Retention,4,True
2024-02-09,C001213,Retention,3,False
2024-03-10,C001214,Support,5,True
2024-03-07,C001215,Retention,3,False
2024-02-03,C001216,Retention,4,True
2024-03-26,C001217,Support,4,True
2024-02-04,C001218,Retention,4,True
2024-02-26,C001219,Support,3,False
2024-02-28,C001220,Support,4,True
2024-03-20,C001221,Retention,3,False
2024-03-02,C001222,Retention,4,True
2024-02-06,C001223,Retention,4,True
2024-03-28,C001224,Support,4,True
2024-03-25,C001225,Support,5,True
2024-02-01,C001226,Support,4,True
2024-01-04,C001227,Support,4,True
2024-03-09,C001228,Support,3,False
2024-01-07,C001229,Support,3,False
2024-02-23,C001230,Retention,4,True
2024-01-21,C001231,Support,3,False
2024-01-09,C001232,Support,5,True
2024-03-02,C001233,Retention,4,True
2024-02-28,C001234,Support,4,True
2024-01-14,C001235,Retention,4,True
2024-02-02,C001236,Retention,4,True
2024-02-25,C001237,Retention,3,False
2024-02-12,C001238,Support,5,True
2024-03-21,C001239,Support,4,True
2024-01-02,C001240,Support,3,False
2024-02-17,C001241,Support,4,True
2024-03-22,C001242,Retention,5,True
2024-02-21,C001243,Retention,3,False
2024-01-16,C001244,Support,4,True
2024-02-12,C001245,Retention,4,True
2024-03-08,C001246,Support,3,False
2024-01-16,C001247,Support,3,False
2024-01-25,C001248,Support,5,True
2024-01-06,C001249,Support,4,True
2024-01-08,C001250,Support,4,True
2024-01-06,C001251,Support,4,True
2024-03-21,C001252,Retention,3,False
2024-02-27,C001253,Support,4,True
2024-02-19,C001254,Support,5,True
2024-03-14,C001255,Support,4,True
2024-01-28,C001256,Retention,3,False
2024-03-02,C001257,Support,4,True
2024-03-17,C001258,Support,5,True
2024-02-27,C001259,Support,5,True
2024-03-29,C001260,Support,3,False
2024-03-03,C001261,Support,4,True
2024-02-17,C001262,Retention,4,True
2024-01-17,C001263,Support,3,False
2024-03-01,C001264,Support,4,True
2024-02-25,C001265,Retention,4,True
2024-02-14,C001266,Support,4,True
2024-02-06,C001267,Support,4,True
2024-02-12,C001268,Support,4,True
2024-02-14,C001269,Support,4,True
2024-01-19,C001270,Support,4,True
2024-02-17,C001271,Support,4,True
2024-03-21,C001272,Retention,4,True
2024-01-17,C001273,Retention,3,False
2024-03-26,C001274,Retention,4,True
2024-03-12,C001275,Retention,4,True
2024-03-25,C001276,Retention,4,True
2024-01-07,C001277,Retention,3,False
